date,name,review
8 June 2016,Cedes & The Girls,"BigBlueButton I love this app and the fact that I can use it on my tablet, phone and computer. However I am not happy that I can not open the big blue button on my phone and tablet. It is frustrating to be immobile when trying to attend online discussions."
26 May 2016,Sarah Kenny,Glitch Will not let me go into my course says change device settings but will not let me acess it same error message keeps comming up.
18 May 2016,Catherine Warner,"Long Delay Before Updating This is a problem with Canvas as a whole, not the app.  It takes many hours after adding a class before Canvas lets me onto the class page."
11 May 2016,Josh W,Ok when it works. Sometimes it's decent. Other times nothing loads. It's a bit it a gamble.
4 May 2016,Kafa a,Mmmmmm. Tu munch work! (⊙_ذ⊙)
29 April 2016,Kariz 0802,Ehh Its kinda slow
19 April 2016,Jared Replogle,3rd Party PDF This app was a valuable tool for my classroom. When support for third-party PDF viewing was removed it became difficult to turn in assignments . Apps like Adobe Reader and Snote allowed me to edit PDF files like worksheets but this new viewer has no options to edit or export files. Please add the opFull ReviewThis app was a valuable tool for my classroom. When support for third-party PDF viewing was removed it became difficult to turn in assignments . Apps like Adobe Reader and Snote allowed me to edit PDF files like worksheets but this new viewer has no options to edit or export files. Please add the option to open PDF files in other programs.
17 April 2016,Andrew, This is app is just OK at best
8 April 2016,Deborah Kyle,"A ways to go... I love connecting to class on my tablet, but my discussion posts for the class I'm taking now are not showing up in the tablet version.  I'm glad to have all the readings linking well so far and the lectures come through too, but I would like to be confident that the work I'm posting on the discussiFull ReviewI love connecting to class on my tablet, but my discussion posts for the class I'm taking now are not showing up in the tablet version.  I'm glad to have all the readings linking well so far and the lectures come through too, but I would like to be confident that the work I'm posting on the discussion boards (which is a fair chunk of my grade), is really there...  Great product, tablet version just needs tweaking! :^)"
8 April 2016,Shina Gupta,Unable to turn in HW using the app It used to work real well for 1st couple months but now it doesn't let me turn in HW. It's always giving errors.
5 April 2016,Héctor Tenorio,Not getting notifications Notifications not working for my lg g4 running Android marshmallow
4 April 2016,Shion Nakamura Wagoner,New look is great Y'all already know how much it crashes tho
31 March 2016,E M,To do list widget always fails to load Using nova launcher
31 March 2016,boi mayor,"Very Good with Major Oversights Let me start by saying this app is fantastic, as a former student of Purdue University and now IU I can say that this works wonders compared to Blackboard and Oncourse. That being said, I don't understand what leads some files to be opened on Word, some to open on Google Drive, and some to open withFull ReviewLet me start by saying this app is fantastic, as a former student of Purdue University and now IU I can say that this works wonders compared to Blackboard and Oncourse. That being said, I don't understand what leads some files to be opened on Word, some to open on Google Drive, and some to open within Canvas itself. On top of that, when a file is opened within canvas, there is quite literally no way to export the file to another program and there is no way to print the file off. Otherwise, great app."
25 March 2016,Denelle Evans,"It's okay for what I need it for I meed it to upload things to canvas for assignments in certain classes, and it works okay"
22 March 2016,Natalia Gonzalez," Really great ! I have 1 problem which is , it wont let me send messages."
14 March 2016,SuperRetrogamer1246,Class units won't update I'm now in the second half of the second semester and I am not able to get to other units other than the ones from the first semester. It is annoying to not be able to use the app and instead use the Internet browser to use Canvas. If you can fix this problem then that would be extremely helpful forFull ReviewI'm now in the second half of the second semester and I am not able to get to other units other than the ones from the first semester. It is annoying to not be able to use the app and instead use the Internet browser to use Canvas. If you can fix this problem then that would be extremely helpful for all of my classes
7 March 2016,Gary G,Serves the purpose It does what it is supposed to do. The design layout is different from ios. Take the to do list for example. When you do an item on the to do list it should go away
7 March 2016,Melissa Levesque,Freezes and get flying panda bear all the time Freezes and the panda is always flying. Have to delete app and re-download
7 March 2016,Nikhil Jha,"Buggy, Unpolished The app 'works' but not really. It feels like it was made by someone with no experience with Android development, trying to develop with iOS standards on Android."
5 March 2016,Kody McDow,"Some problems Works good and does what I need it to, but my only problem is that the home screen within the app has classes from 2 semesters ago and I can't change it. Not a huge problem because I can access my current classes from the side menu that pops out, but it is inconvenient. 5 stars if fixed."
4 March 2016,Trisha Goddard,Good except... I have notifications turned off but still get multiple a day.
28 February 2016,a51nxm17x,Past courses is there a way to view grades for past courses?
28 February 2016,Walter Griffeth,Please fix it Would have five stars but the android app isn't very good.
26 February 2016,Tom Maxson,"Pretty good app Works ok it's a little laggy and takes a while to load.  However, it is much better than using the website on mobile"
25 February 2016,Evan K. L., Meh
25 February 2016,Sierra Davis,"Can't read any files Anytime I try to open any files or documents, it always says cannot open. When I try to download it that won't work either. Also it doesn't notify me of anything. This app was working perfectly when I got it at the end of January but now it's lacking. I will give it a better rating when this is fixeFull ReviewAnytime I try to open any files or documents, it always says cannot open. When I try to download it that won't work either. Also it doesn't notify me of anything. This app was working perfectly when I got it at the end of January but now it's lacking. I will give it a better rating when this is fixed."
22 February 2016,Mikayla Zeigler, I don't receive notifications but good app
21 February 2016,lesi mafi,Notification I would love notifications whenever something happens on here
15 February 2016,Hongkonger Momo,"""Download"" button not work If the attachments can't read in the app , there is a button ""download"" will be shown .This button is fake , not work."
9 February 2016,Christopher Nash,"Could be better The app is super convenient and let's me do alot of what I need it to, but there are bugs. It force closes whenever I try and download a file instead of open it. It also has a hard time starting quizzes. It is nice, but could be better."
9 February 2016,Matt,Great app but the widgets need work. When I deselect a course in the app it still displays it in all of the widgets. I don't need to see grades from previous courses in the widget.
9 February 2016,ganjaprincess13,Good app Works great most of the time. But have problems viewing files sometime. And the app freezes unexpectedly.
3 February 2016,Nicole,Navigation could be better Hopefully navigation issues will be fixed with this update.
3 February 2016,Autumn Anderson,Awesome This app lets me look at my grades and I can see my scores but sometimes it doesn't match what the computer says and also I cant see individual grades.
2 February 2016,Wilford Harris, Its ok
1 February 2016,osvaldo cervantes,"Widgets The widgets this app comes with are probably the best of the app, I don't have to open the app to see what's going on, but the widgets only worked for a day.."
31 January 2016,giovanni carde, blah
29 January 2016,Al Caldealer,Great until recently as of jan 2016 Class assignments are not appearing in my calender
28 January 2016,Catherine Carlson-Estes,"Good, but needs improvement. My school just started using canvas this year as their new system. The website is great, but I want the app to have some of the same features. For example, I'd love to be able to see my quarterly grades and not just my average. Because I can't see quarterly grades, I sometimes get messed up, thinkinFull ReviewMy school just started using canvas this year as their new system. The website is great, but I want the app to have some of the same features. For example, I'd love to be able to see my quarterly grades and not just my average. Because I can't see quarterly grades, I sometimes get messed up, thinking I have a lower grade than I actually have. The layout is ok, not my preference and overall the app is good with some minor flaws."
28 January 2016,James Bacon,"PSU Almost there..once students are capable of submitting discussions to Wikispaces and navigate through  lesson plans (modules), this app will get an easy 5 stars from me."
27 January 2016,Yerie Nam,Ok but needs some work Looks nice but the in-app browsing is annoying and I wish it would allow me to open in a different browser. Also when I try to look through files it would not allow me to scroll down and see all the files. Seriously need to fix that last issue..
26 January 2016,Travis,"Beatiful design, but terrible in app browser This app is pretty great overall. It is very useful for keeping track of my classes. My one major complaint is the terrible and buggy in app browser. It is very limited and unstable. If they would allow links to be opened in an external browser I would give this 5 stars."
22 January 2016,Ashley McKnight,Used to be great Now I'm having some errors. Assignments won't show up and the calendar just says I don't have the authorization to use it. I can see everything just fine on my computer ... but not on the app. Please fix!
15 January 2016,shirley dorsainvil,Ok... It shut downs sometimes but does the task
13 January 2016,Sohail Ali,"Needs a lot of improvement The developers have a long way to go to make this a better app. Hope they reach there, and hopefully soon."
13 January 2016,Armani Rambert,Idk It's really slow
12 January 2016,Sam Drazin,"Useful but not complete I love that this app exists, and its a helpful reference, but there are still too many unimplemented or unreachable sections in the app that I rely on, and must be accessed via the desktop web interface. I'm holding out until improvements are made, but it definitely is inconvenient at times"
9 January 2016,Kiersten McKinsey,"Love the app I love this app, but my widgets stopped working when I upgraded to Galaxy s6. When fixed, 5 stars!"
9 January 2016,Lys J,"Wish it would work for me... I loved this app on my iPhone. I now have an Android and the app opens, my school is listed, but nothing happens when I try to go home the school site."
8 January 2016,Gaelan Bolger, Getting better
8 January 2016,Taylor Marshall," I think that over all canvas is a nice app, but sonetimes when teachers move your grades there, they change and you think that your grades are lower than they really are. Please fix this problem"
7 January 2016,Reza Naeemi,"Bad Plus, don't even get me started on how sensitive the send button is, or how just wanting to go to the next like sends a message that may be incomplete. There are many other parts that require work, but it looks like no one cared to really test the usability and functionality of this app that you wouFull ReviewPlus, don't even get me started on how sensitive the send button is, or how just wanting to go to the next like sends a message that may be incomplete. There are many other parts that require work, but it looks like no one cared to really test the usability and functionality of this app that you would expect to be found in a basic QA setting."
5 January 2016,R L, Would love to take quizzes via the app. Frequently restarts.
2 January 2016,Jessy Doan,"Courses I can't see my courses on here, I downloaded the app a while ago and it was working fine. Now I redownloaded it but my courses aren't showing up and some other buttons as well. Everything is also updated so... I don't know why I'm having this issue."
2 January 2016,MeKo Family Buzz,Usability issues Especially with the forums which are a primary tool of online courses.
25 December 2015,Alex Johnson,Expect the unexpected it works amazingly to check a grade or review an assignment . But if your teacher has any quizzes online you are better off using a comouter.
25 December 2015,Thomas Riddle,"Better on the computer App is ok, I can watch videos and do the assignments ok. Quizzes are a bit tricky to make sure I hit the right choices.  Biggest complaint is it doesn't seem to communicate with the pc at all. If I do something here it doesn't show up on the pc and vice versa. It doesn't always show up as completed Full ReviewApp is ok, I can watch videos and do the assignments ok. Quizzes are a bit tricky to make sure I hit the right choices.  Biggest complaint is it doesn't seem to communicate with the pc at all. If I do something here it doesn't show up on the pc and vice versa. It doesn't always show up as completed when I do it on here either.  The two versions should be interchangeable or what's the point?"
24 December 2015,Emad Rahman, There should be a way to have the grades hidden unless you manually click on a specific class to view the grade like it is on the iPhone app
23 December 2015,Renee Brown, I cant get mine to update to my new classes.
13 December 2015,Jeff Yaddow,"Questionable Why does this need access to my camera and microphone? No homework assignment requires a video chat, which lead me to assume assume spying is going on here"
11 December 2015,Joseph Powell,Ign Too much water
8 December 2015,Maria Evangelista-Osborn,Needs work Major usability issues. Push notifications would be helpful too.
7 December 2015,Kishan Raja,Okay. Can't send messages in inbox App works well for most part.  Can't send messages in inbox. Every time I try to send a message out. It crashes.
5 December 2015,Kendra Blanchard,It has a hard time when you are summiting When I work from my tablet it does not show up that I did the work. Because my teacher can't read it. So I have to do my homework assignment's on the computer.
3 December 2015,Troy Loyd, The discussions part of the app works marginally correct. It was rather annoying to be told that there are new comments but the discussion portion of the apt does not let you see them.
1 December 2015,Spencer Trotter,"Difficult It's very difficult to maneuver from place to place. It's very convenient to have it in an app.  Because of the difficulty though, I don't think it replaces going to the website."
30 November 2015,A Google user, Its hard to find what I need.
27 November 2015,Scott Weese,Unable to remove groups (updated) The video player needs fixing.   The video speed can't be changed.
25 November 2015,Kenny Hayes,New bugs Use to work great but unfortunately my widgets for displaying grades and assignments have stopped working and are blank. I have tried deleting them and putting them back but the problem persists. Thanks!
19 November 2015,Samuel jacob, There's no attendance or puntuality and lesson timetable!
14 November 2015,Brent Bowman,"Can't get the work done! Anytime I go in to complete an assignment or take a quiz it asks me to relogin. I do, and entry fields reset, never letting me in. The purpose of this app should be to do things on the fly, so please fix!!!"
10 November 2015,sadie castillo,"Can't enlarge files and can't read some now I just did an update and when I open a file for one of my courses it opens but it's super small and pointless to try and read, before the update I could open the content and zoom in if needed now if I try doing what I did previously it takes me to the next file. With one of my other courses I could Full ReviewI just did an update and when I open a file for one of my courses it opens but it's super small and pointless to try and read, before the update I could open the content and zoom in if needed now if I try doing what I did previously it takes me to the next file. With one of my other courses I could view power points now I cant....please fix, this is super frustrating!"
9 November 2015,David homan, I keep getting take the day off or the page that you have requested has been locked or you do not have permission to access that page
9 November 2015,Heidi E.,Calendar on phone doesn't work Can't access the calendar on my android when I can on my computer. Keeps telling me I either am not authorized or my class hasn't started - neither of which are true.
9 November 2015,amy, doesnt refresh my grades
9 November 2015,CiCi Cockerham,Meh Meh
6 November 2015,A Google user, Calendar doesn't work
5 November 2015,Sherry Shively,Not working Not working
3 November 2015,Micah Arnson-Serotta," This app is a great portal to view grades and assignments, but I would love to see an update that would give access to the low, median, and high scores on each assignment, just like the actual website does."
3 November 2015,Andrea Etienne, Constantly stopping
2 November 2015,Lycaous Stormwolf,It's okay It's good for assignment updates and talking to instructors.
2 November 2015,Mack Hardy,"Crash crash crash It didn't used to do this, but now I can't navigate the app for even 2 swipes without it crashing. Now the 'canvas as crashed' notice pops up even when I'm doing other functions on my phone...annoying. hope it gets fixed because it's a very handy app"
2 November 2015,lynn perez,"CRASH I love this app, it's so convenient. HOWEVER,  lately it keeps crashing as soon as I open it.. FIX PLEASE!!"
2 November 2015,Tiersa Walden,"Inbox It's very helpful to know my grades quickly, but that's about it... It won't let me inbox anyone, every time I try it closes out of the app... I even tried on my mom's phone, same thing happened! It also shows my last year courses on the dashboard.... Please fix this."
2 November 2015,Carlos gonzalez, Has couple of issues at times it stops working
31 October 2015,Zailey Morrisett, Use it at scholl):
30 October 2015,Katina Murrell, Sometime I have issues opening my notifications.
29 October 2015,Dan, As a student it works pretty well considering the only thing I've had a problem with and it isn't so much a problem as it is annoying but the messaging inbox system. When you compose a message the actual message part is just a line of text that moves right as you type and it makes it hard to send emFull ReviewAs a student it works pretty well considering the only thing I've had a problem with and it isn't so much a problem as it is annoying but the messaging inbox system. When you compose a message the actual message part is just a line of text that moves right as you type and it makes it hard to send emails correctly with a professional style and proof read. I would say a paragraph style text box much like this one here would be much more suited for this type of inbox function.
29 October 2015,Dianna Niblett, calendar feed won't sync properly
29 October 2015,joni butler,"The interface is a bit confusing When I figured it out, it was fine, but I could not find my way around the mobile app at first. The app works great."
28 October 2015,Bugaby, Email sometimes doesn't work
22 October 2015,Emmanual Star, They need to fix how it calculate the grade it does it for the whole year
22 October 2015,Lauren Faitala, This APP worked great for the first 3 weeks of my course until it decided to not allow me to login to a Connect link imperative to access my textbook and homework. It began giving me an error message about being an unauthorized user. Had to delete APP.
21 October 2015,John Hoang,"Student friendly but.. It could be more user friendly (student and professors) if the course(s) and course file(s) could be accessed more fluidly. As it is now, its more troublesome and tends to lag."
20 October 2015,Kevin Stephens,"App is much better but... App is much better than it used to be, but the new notifications are ridiculous. Even with all notifications set to Off, I still get notified every time any of my professors or TAs uploads a new file or makes a small adjustment to the course on Canvas."
20 October 2015,moeyo1000, It feels really slow and clunky
19 October 2015,Andrew Kerr,"Push notification settings do nothing. Would be a 5/5, but push notifications that I disabled are still showing up."
15 October 2015,Rachel ludwig,"Nicknames I would love if we could add nicknames to courses. When you see art 2270, art 2280, art 2340.... it gets really confusing. Color coding helps,  but man I wish I knew when the notification came which class changed something"
14 October 2015,Megan Haines,Malfunction Canvas the app continues to lock me out of assigments and to prevent me from completing work in time. It is incredibly frustrating as I do not have regular access to a computer and rely on this to be able to do my class work.
14 October 2015,Elton Ladd," I like the idea of the app, as it is functional. I can see the classroom, send messages etc... However, the biggest sticking point: I can't do anything as far as homework assignments(discussions and the like). If I could actually post homework, then this would be a 5 star rating, easily."
14 October 2015,Taylor, Great but trouble turning in assign.
11 October 2015,Kaĵiko,"Not a bad a but... I work with a tablet and it would be much better if I could use split view because writing in the ap itself is horrible. I use Google docs alongside to be able to actually edit what I write and to be able to select things, in your text boxes they do not let me. So *pleeeease* add multi-window supporFull ReviewI work with a tablet and it would be much better if I could use split view because writing in the ap itself is horrible. I use Google docs alongside to be able to actually edit what I write and to be able to select things, in your text boxes they do not let me. So *pleeeease* add multi-window support!"
10 October 2015,A Google user,Not the best way to be on canvas but it's a quick way to look at assignments My biggest issue with it is that it doesn't delete old courses. There's courses still on it that are over a year old. If I want to look at a recent course I have to scroll through a giant list of one's that aren't even relevant anymore. I wouldn't recommend doing serious schoolwork on it; just quickFull ReviewMy biggest issue with it is that it doesn't delete old courses. There's courses still on it that are over a year old. If I want to look at a recent course I have to scroll through a giant list of one's that aren't even relevant anymore. I wouldn't recommend doing serious schoolwork on it; just quick glances.
9 October 2015,Dani McClellan,Used to work great Since the update I haven't been able to follow links.
8 October 2015,sam humbel,"Can't load files On galaxy s6, can't view documents, they simply do not load or show a preview"
7 October 2015,Peter Seegrist,No courses The new updated removed courses from home menu
7 October 2015,Shannon Cortez, If only get one a week updates for classes should be set when teacher posts their posts once a week or set days when we want to get once a week posts.
7 October 2015,Cliff Wilson,"Can't login No copy/paste support? Or even better, let links open in the browser."
4 October 2015,samantha york,Logging in on app I can log in as long as I am on  internet on phone. But can't on app. Keeps saying password/I'd combo is not right. Please fix
2 October 2015,Mallisa Marie,"Uh.... it's ok for quick checks. Some classes, I can't open modules. When I take tests in the writing lab that are select more than one answer, it allows me to select them, but when I check results after it says the questions were unanswered. This has affected my gr af e tremendously. I really only check my grades with it now.  PLEFull ReviewSome classes, I can't open modules. When I take tests in the writing lab that are select more than one answer, it allows me to select them, but when I check results after it says the questions were unanswered. This has affected my gr af e tremendously. I really only check my grades with it now.  PLEASE FIX!!"
1 October 2015,Nicolette Jones,It worked ok... But now for some reason when I try to find my grades or assignments it just keeps taking me back to the main my courses menu? Fix please!
1 October 2015,Michelle,"Notifications I get notifications displayed at the tip of my screen, but when I go to check them in the app itself,  they aren't displayed."
30 September 2015,xSirAleX,Can't write We have to fill a Google doc form and I can't put my name and/or write in a text box. 5 star when you fix it.
30 September 2015,D.A xquaniex,Message Will not allow to send messages pleace fix
29 September 2015,Yasmeen C.,Grades I am unable to see my grades.  There isn't an option to view them anymore.
28 September 2015,Elena Martinez,"Update Problems Loved loved loved the old version, but the new version updates me for EVERYTHING - discussion comments, replies, etc. - even with all notifications unchecked and off.  Sorry - I'd rather uninstall than get 50-some notifications a day."
26 September 2015,christopher leon, Can you please find a way for this app to stop restarting over 200 times a day.. Kills my party but its ok
25 September 2015,Sandra Espey,An unexpected error has occured. Pops up every time I try to take a test.
24 September 2015,m we, Canvas app
24 September 2015,Louie Chesterfield,Was better before updates Navigation stopped working on my HTC for individual classes. There are also glitches in trying to select people to send messages to. Please fix for better phone use!! Otherwise this system is one of the best learning tools for class interaction.
23 September 2015,Marzal causey,So So far it's good
22 September 2015,Marlenne Dantes,Tasks!!!! I want to be able to made tasks and crossnthem when I am done with them like the quizzes
19 September 2015,Joie de Vivre,Notifications I don't like how when I click on the notification it doesn't take me to the right place.
16 September 2015,Teslax Phoenix,Was fine before the update But now I can't even open my sent files anymore or see the comments my teacher has made on them.
16 September 2015,Bianca B,"Not too bad I do like this app with the convenience of notifications when an announcement or file is added. However, when trying to do a quiz on the app, it says the page is not available or it says the quiz cannot be opened even though others opened it through the website. Otherwise I like the app. Just a few Full ReviewI do like this app with the convenience of notifications when an announcement or file is added. However, when trying to do a quiz on the app, it says the page is not available or it says the quiz cannot be opened even though others opened it through the website. Otherwise I like the app. Just a few things that need to be fixed to make it easy and better for students."
15 September 2015,Erik Jacobsen,"Progress is good The app has really improved a lot.  I can't seem to add entries into modules,  though.  Also,  and this seems to have happened recently,  files I upload are always renamed to ""File_Upload"" which is not very convenient. Update: Some nice improvements. I am still having issues with file uploads: they Full ReviewThe app has really improved a lot.  I can't seem to add entries into modules,  though.  Also,  and this seems to have happened recently,  files I upload are always renamed to ""File_Upload"" which is not very convenient. Update: Some nice improvements. I am still having issues with file uploads: they all go into an ""unfiled"" folder (which is created if it doesn't exist) as opposed to the current folder you are viewing."
15 September 2015,Kim Mayfield, Quizzes need to be allowed as well as a better platform it won't allow me to use the next button
15 September 2015,Benjamin Nix,"Just ok. Needs some work My biggest complaint is that when I try to reply to a comment on an assignment, the app force closes. Every. Single. Time."
14 September 2015,Danielle Kim,"No grades I couldn't find my grades anywhere on the app, and that was the only reason why I got it. Everything else seems nice and clean though, still uninstalled."
14 September 2015,Jarrod Frederick,Google Docs I can't use it to turn assignments in because it doesn't have support for google docs.
13 September 2015,Devin Delp, It works but is not as user friendly as the site
8 September 2015,April Davis,"Not a fan of the updates Since the updates, it is more difficult to navigate between classes and assignments.  I do not like that the to-do list does not have a place to mark a task complete."
6 September 2015,Cat C.,"One problem... So, I'm only having one problem since the new updates have taken place. How, on Earth, am I supposed to see ONLY the grades from this semester on my grade widget? It's showing all of the grades from all of my semesters in school using Canvas. I only need this semester's grades."
5 September 2015,A Google user,It's cool The update had ruined the chat which my professor likes to use for class. I have only updated on my galaxy s6 edge...please fix and it'll be a 5 star.
5 September 2015,Lekechia Dickens,Sooo many notifications!! I tried to turn them all off but I'm still getting notifications every 5 minutes! Gonna have to uninstall!
5 September 2015,Jordan Smith,"Canvas I don't like the update, grades disappeared and that is one of the main things i look at."
4 September 2015,Slk the King, Never really liked canvas but but I need it for school
2 September 2015,Abhimitra Alampalli, Bulky and not so user friendly
28 August 2015,Tyler Larson,PLEASE MAKE A CALENDAR WIDGET Your app is getting better and better! I just want a canvas calendar widget and everything would be perfect!
27 August 2015,Ryan Tonkin, Needs document viewer
27 August 2015,95phoebe ish,Sadness The update on my brand new galaxy tablet sucks.... Makes me sad because before the update everything worked smoothly now its just sad slow and not working for me.
20 August 2015,Penni Defrin," It's convenient, but when you want to  email a specific instructor it stinks. If you don't know  their email  address,  it will go to ever instructor  in the dept. It should  offer a drop down of names to select from."
12 August 2015,john dyer, its okay
5 August 2015,Christiaan Colville,"Convenient but not quite there Organization of modules is off and you cant do discussion threads. But if you are just looking to see what the assignment is, you're in luck."
2 August 2015,Grace Sibbitts,"Grade improvement This is pretty nice but when I don't get full marks for a section of my assignment, it doesn't tell me how many points I got. That would make this perfect but I still need to go through the web to find out those ""specifics."""
28 July 2015,Varvara Eckman,"Alright This app works okay sometimes, but it force-quits way too often, and I have lost my work because of this numerous times. Please introduce an auto-save option while typing answers. Also, there is no option to edit or delete a submission from the mobile app, you must use a browser. Frustrating"
13 July 2015,Alex Diaz," It was a great app, but I can't seem to get it installed onto the galaxy 6 edge."
12 July 2015,Andy Picton, How do I leave a group? The quarter ended and I'm still in an old group?
3 July 2015,Tessa,"It's alright, I suppose... The full version is much better though"
1 July 2015,Christina Hill,"It's ok but... It is a nice app but my main problem is, I can not turn in assignments nor can I open the reading assignments. It makes it very inconvenient and harder on me."
1 July 2015,jessicazavala1117,It's peachy It works for school and that's all that matters.
27 June 2015,A Google user,Good But....... Too many updates. I have this on my phone like many others and too much space is being taken up with useless updates.
27 June 2015,Too Whitherward," Nice app, better than blackboard but room for a lot of improvements for a generally more user friendly experience. Keep working on it, it will be great."
26 June 2015,Lizbeth Rivera," Blackboard collaborate link doesn't work, I know it works on th emobile app because i use on the phone/ipad/ipod just doing work on the Android."
25 June 2015,Akeysha Patterson, Wish I could do my discussions on this app but you can't.  When doing daily checkpoints sometimes it tells me that it can't be displayed which is crazy.
21 June 2015,Blaire Dorsey,Was Great When it Worked I used the app for one semester then it was giving me problems so I logged out. I have been unable to get back in for two weeks! Would love to be able to use the app again.
15 June 2015,Rebecca Tegeler,Has problems Constantly says merge behind my class. Won't let me see my messages or assignments. Says there is an unexpected error. Fix please!
11 June 2015,Zoey Brinkerhoff,Problems Every time I click something  it says unexpected  error has occurred  please fix this
10 June 2015,stale cornchips, When I go to take quizzes on my phone it brings me to the regular website which is really tiny to read on thescreen
9 June 2015,Brittany C,"When it actually works, it's a great app It's a great and useful app - when it works. For some reason, it constantly shuts down and takes me back to my phone's home screen when I try to open a page within the app. This is really unfortunate because otherwise, it's a great app; I only wish I could use it without this constant and very annoyFull ReviewIt's a great and useful app - when it works. For some reason, it constantly shuts down and takes me back to my phone's home screen when I try to open a page within the app. This is really unfortunate because otherwise, it's a great app; I only wish I could use it without this constant and very annoying problem."
4 June 2015,Erin Nielsen,"It worked out great It quit working after I logged out on my tablet and now it would not let me back in,google chrome is now saying its not secure"
3 June 2015,Andrey Antonchik,Needs a smoother ui Often times clicking on a pdf won't open in app. It's sluggish. Sending attachments to other students is weird and confusing. Checking grades doesn't allow you to see the average class scores ect. However you guys are working on it and I like the design.
29 May 2015,Shani Nicole,"Groups There are a few features I cant access, one is groups. That would be great"
17 May 2015,Theodora Joannis, Would be great if I could actually be able to access the app when I log in to my school website. Instead it just sends me to the website instead of the app. And then it will say view in app and then say page not available. It's really frustrating.
11 May 2015,Michelle McCracken,Was working great... But now I cannot save my current courses as favorites; and the only courses that keep showing as current are at least two semesters old. Please fix!
9 May 2015,Venecia Webb,"It's Alright I use this app for my graduate school and it works and is very helpful, but it crashes sometimes and somerimes, it doesn't create answer choices for our tests correctly. It is a really good app, just has some tech issues that need to be fixed."
9 May 2015,Quentin Canada,"It's nice, but The app is very convenient and all, but when I try to plug on grades that I need to get to achieve a certain grade the app is incorrect. The website and the app will show two different scores.. This needs to be fixed"
30 April 2015,junior Louis," Unpredictable table as in at time I'm unable to view files like a PowerPoint.  When it does it duties, it is good."
27 April 2015,hassan noor, so far is ok
25 April 2015,Andy Win,Florida state uni Where is fsu ?
21 April 2015,Chris Myers,"I like the access, but it's still pretty limited This would be at least a four star app if you had the ability to search."
15 April 2015,Anees Ahmed,Need multi window support Good app all it needs now is multi window feature for the Galaxy Note devices.
12 April 2015,D james,Discussions Opening them causes app to crash. One of the only reasons i used this app  and now it doesnt work.
10 April 2015,Cindy Conway," Okay, I'm not certain but it might be working now.  I'll increase my rating when I know for certain."
8 April 2015,Kalvin Graham,Discussion Attachments I am only able to post video files and not images. Other than that I love the new discussion format. Keep up the great work.
3 April 2015,Patrick Pinheiro,"Great idea, but crashes a lot! Much better than Blackboard, but it crashes quite a bit; it mostly crashes when opening a class calendar."
2 April 2015,Coriann Ulrich,What happened to the messaging portion? The last time I had canvas in 2014 I was able to send files to my instructors directly from my phone. Now I can't... not too happy with this current version.
24 March 2015,Trenton Faulkner, Its okay
24 March 2015,Scott Glass,It's whatever The main reason I got this app is to get rid of the ad for this app to stop appearing every time I accessed it in my browser.
20 March 2015,Allison Wooten, I updated canvas last night and since then it will not allow me to post in the discussion. It says an unexpected error occurred. HTC one Maxx
17 March 2015,Terry Steckowich,"Locked file broken Contrary to the latest update that says ""locked files now shows locked"",  now locked files do not show at all.   When I lock a file from a desktop browser and go into files in the app, I do not even see the file.   I have to go into the desktop browser and unlock it to be able to see it listed in FiFull ReviewContrary to the latest update that says ""locked files now shows locked"",  now locked files do not show at all.   When I lock a file from a desktop browser and go into files in the app, I do not even see the file.   I have to go into the desktop browser and unlock it to be able to see it listed in Files again on the app."
17 March 2015,Josh Archer,Room for improvement It could be better if it had notifications that told you when your teacher just posted something
17 March 2015,Austin Bouhebent,"Problems Whenever I type in a discussion group, the text goes white."
16 March 2015,Steve Marsh,"Log in Logged in to my student account and canvas wants access to my personal email account and profile...why. Seems like it is over stepping, just to give ease of use."
11 March 2015,Kassandra Waltenburg,"Does not update. I love the app and widgets, however it doesn't seem to sync with the canvas site. I have to uninstall and reinstall the app again to keep the app up to date with changes from my instructor."
6 March 2015,Jon Thomas,"Finally an app, but no grade book?? I am a student and also an instructor and use canvas everyday for both. So I was very excited to see that there was finally an app! Everything seems to work and most of the features are there, but where the heck is the grade book??? I cannot find any way to view my students grades from the app. WhenFull ReviewI am a student and also an instructor and use canvas everyday for both. So I was very excited to see that there was finally an app! Everything seems to work and most of the features are there, but where the heck is the grade book??? I cannot find any way to view my students grades from the app. When I select ""grades"" from the course I teach, it only shows me that my grade is 0% in the course. So as a student the app is good, but as a teacher its pretty useless."
2 March 2015,rochell dunn,It's okay There's nothing too special about it.
25 February 2015,Ben Cheung,Can't submit assignment Whenever I try to upload a file it instantly returns to the home screen. Hope this is fixed soon!
24 February 2015,Lori Wilke,"Love the idea. Great idea, not yet perfected. Asked me to log in several times, couldn't pull up information from English  resources tab. Was kicked out of a YouTube video on writing and made me log in again. Look forward to updates."
23 February 2015,Rick Obear,"Needs improvement, videos do not work As others have stated the videos do not play. First frame loads, but nothing more. I was able to download PDFs and overall the interface is pretty good."
22 February 2015,Tanvi Kher," Don't really like the layout of the course pages once I've opened them. I prefer the web version better for this. Also, I try to change my profile picture to either a panda avatar or a photo from my gallery but it doesn't change."
